,5,5,1819,淡规,办忍,*,*,*,*,,,
」,5,5,2497,淡规,办忍,*,*,*,*,」,」,」
Σ,4,4,949,淡规,アルファベット,*,*,*,*,Σ,しぐま,シグマ
」」,5,5,7151,淡规,办忍,*,*,*,*,」」,」」,」」
ā,5,5,-3876,淡规,办忍,*,*,*,*,ā,ā,ā
α,4,4,968,淡规,アルファベット,*,*,*,*,α,あるふぁ,アルファ
σ,4,4,949,淡规,アルファベット,*,*,*,*,σ,しぐま,シグマ
↓,5,5,1818,淡规,办忍,*,*,*,*,↓,↓,↓
“,5,5,1819,淡规,办忍,*,*,*,*,“,“,“
ⅲ,5,5,1818,淡规,办忍,*,*,*,*,ⅲ,ⅲ,ⅲ
、,10,10,-2435,淡规,粕爬,*,*,*,*,、,、,、
φ,4,4,949,淡规,アルファベット,*,*,*,*,φ,ふぁい,ファイ
∮,7,7,1313,淡规,崇柑誓,*,*,*,*,∮,∮,∮
。,8,8,215,淡规,剁爬,*,*,*,*,。,。,。
Α,4,4,968,淡规,アルファベット,*,*,*,*,Α,あるふぁ,アルファ
√,6,6,1300,淡规,崇柑倡,*,*,*,*,√,√,√
ι,4,4,949,淡规,アルファベット,*,*,*,*,ι,いおた,イオタ
Μ,4,4,949,淡规,アルファベット,*,*,*,*,Μ,みゅ〖,ミュ〖
Γ,4,4,949,淡规,アルファベット,*,*,*,*,Γ,がんま,ガンマ
〔,5,5,1819,淡规,办忍,*,*,*,*,〔,〔,〔
’,5,5,1819,淡规,办忍,*,*,*,*,’,’,’
Φ,4,4,949,淡规,アルファベット,*,*,*,*,Φ,ふぁい,ファイ
·,10,10,678,淡规,粕爬,*,*,*,*,·,·,·
ⅸ,5,5,1818,淡规,办忍,*,*,*,*,ⅸ,ゆうびんばんごう,ユ〖ビンバンゴ〖
　,9,9,1287,淡规,鄂球,*,*,*,*,　,　,　
Ξ,4,4,949,淡规,アルファベット,*,*,*,*,Ξ,くし〖,クシ〖
…,5,5,1819,淡规,办忍,*,*,*,*,…,…,…
】,5,5,1812,淡规,办忍,*,*,*,*,】,】,】
△,5,5,-3679,淡规,办忍,*,*,*,*,△,あっと,アット
×,5,5,-466,淡规,办忍,*,*,*,*,×,×,×
×,5,5,4485,淡规,办忍,*,*,*,*,×,から,カラ
κ,4,4,941,淡规,アルファベット,*,*,*,*,κ,かっぱ,カッパ
Ｊ,4,4,6274,淡规,アルファベット,*,*,*,*,Ｊ,じぇい,ジェイ
↑,5,5,1818,淡规,办忍,*,*,*,*,↑,↑,↑
λ,4,4,949,淡规,アルファベット,*,*,*,*,λ,らむだ,ラムダ
∫,6,6,1300,淡规,崇柑倡,*,*,*,*,∫,∫,∫
Ω,4,4,949,淡规,アルファベット,*,*,*,*,Ω,おめが,オメガ
∏,7,7,1313,淡规,崇柑誓,*,*,*,*,∏,∏,∏
āā,5,5,-3876,淡规,办忍,*,*,*,*,āā,āā,āā
』,5,5,1521,淡规,办忍,*,*,*,*,』,』,』
←,5,5,1644,淡规,办忍,*,*,*,*,←,←,←
→,5,5,1817,淡规,办忍,*,*,*,*,→,→,→
∠,7,7,1296,淡规,崇柑誓,*,*,*,*,∠,∠,∠
≥,5,5,3978,淡规,办忍,*,*,*,*,≥,ひく,ヒク
ⅴ,5,5,1819,淡规,办忍,*,*,*,*,ⅴ,ⅴ,ⅴ
Τ,4,4,949,淡规,アルファベット,*,*,*,*,Τ,たう,タウ
♂,5,5,-1694,淡规,办忍,*,*,*,*,♂,♂,♂
♂,5,5,5296,淡规,办忍,*,*,*,*,♂,いこ〖る,イコ〖ル
〕,5,5,2113,淡规,办忍,*,*,*,*,〕,〕,〕
⊥,7,7,1313,淡规,崇柑誓,*,*,*,*,⊥,⊥,⊥
Ν,4,4,656,淡规,アルファベット,*,*,*,*,Ν,にゅ〖,ニュ〖
〃,5,5,1819,淡规,办忍,*,*,*,*,〃,〃,〃
μ,4,4,949,淡规,アルファベット,*,*,*,*,μ,みゅ〖,ミュ〖
′,7,7,1307,淡规,崇柑誓,*,*,*,*,′,′,′
■,5,5,1811,淡规,办忍,*,*,*,*,■,■,■
∪,6,6,1293,淡规,崇柑倡,*,*,*,*,∪,∪,∪
∝,6,6,1296,淡规,崇柑倡,*,*,*,*,∝,∝,∝
ψ,4,4,949,淡规,アルファベット,*,*,*,*,ψ,ぷさい,プサイ
□,5,5,-227,淡规,办忍,*,*,*,*,□,あんど,アンド
□,5,5,3177,淡规,办忍,*,*,*,*,□,と,ト
—,5,5,1817,淡规,办忍,*,*,*,*,—,—,—
ˉ,8,8,-202,淡规,剁爬,*,*,*,*,ˉ,ˉ,ˉ
.,8,8,-202,淡规,剁爬,*,*,*,*,ˉ,ˉ,ˉ
ⅰ,5,5,1816,淡规,办忍,*,*,*,*,ⅰ,ⅰ,ⅰ
≈,6,6,1146,淡规,崇柑倡,*,*,*,*,≈,≈,≈
¨,5,5,1851,淡规,办忍,*,*,*,*,¨,¨,¨
∴,5,5,4652,淡规,办忍,*,*,*,*,∴,わる,ワル
Ο,4,4,949,淡规,アルファベット,*,*,*,*,Ο,おみくろん,オミクロン
≠,7,7,1309,淡规,崇柑誓,*,*,*,*,≠,≠,≠
々,5,5,1977,淡规,办忍,*,*,*,*,々,々,々
Δ,4,4,949,淡规,アルファベット,*,*,*,*,Δ,でるた,デルタ
Β,4,4,945,淡规,アルファベット,*,*,*,*,Β,べ〖た,ベ〖タ
ノ,5,5,4929,淡规,办忍,*,*,*,*,ノ,の,ノ
ρ,4,4,1272,淡规,アルファベット,*,*,*,*,ρ,ろ〖,ロ〖
Ι,4,4,949,淡规,アルファベット,*,*,*,*,Ι,いおた,イオタ
